config,combo_count,wheel_count,cartwheel_first_count
D4153,0,0,56
D4154,0,0,24
D4155,0,0,67
D4156,0,0,8
D4157,0,0,0
D4158,0,0,0
D4159,0,0,18
D4160,0,0,9
D4161,0,0,30
D4162,0,0,172
D4163,0,0,90
D4164,0,0,82
D4165,0,0,83
D4166,0,0,60
D4167,0,0,108
D4168,0,0,83
D4169,0,0,0
D4170,0,0,9
D4171,0,0,0
D4172,0,0,0
D4173,0,0,0
D4174,0,0,0
D4175,0,0,19
D4176,0,0,18
D4177,0,0,9
D4178,0,0,28
D4179,0,0,153
D4180,0,0,0
D4181,0,0,20
D4182,0,0,76
D4183,0,0,10
D4184,0,0,9
D4185,0,0,26
D4186,0,0,23
D4187,0,0,17
D4188,0,0,37
D4189,0,0,11
D4190,0,0,36
D4191,0,0,30
D4192,0,0,41
D4193,0,0,25
D4194,0,0,12
D4195,0,0,18
D4196,0,0,45
D4197,0,0,15
D4198,0,0,0
D4199,0,0,7
D4200,0,0,119
D4201,0,0,424
D4202,0,0,11
D4203,0,0,291
D4204,0,0,0
D4205,0,0,8
D4206,0,0,148
D4207,0,0,109
D4208,0,0,159
D4209,0,0,6
D4210,0,0,116
D4211,0,0,235
D4212,0,0,0
D4213,0,0,360
D4214,0,0,0
D4215,0,0,102
D4216,0,0,70
D4217,0,0,359
D4218,0,0,10
D4219,0,0,19
D4220,0,0,165
D4221,0,0,802
D4222,0,0,7
D4223,0,0,46
D4224,0,0,12
D4225,0,0,0
D4226,0,0,638
D4227,0,0,436
D4228,0,0,0
D4229,0,0,60
D4230,0,0,325
D4231,0,0,643
D4232,0,0,49
D4233,0,0,27
D4234,0,0,2
D4235,0,0,0
D4236,0,0,1
D4237,0,0,309
D4238,0,0,30
D4239,0,0,47
D4240,0,0,214
D4241,0,0,0
D4242,0,0,0
D4243,0,0,64
D4244,0,0,18
D4245,0,0,39
D4246,0,0,281
D4247,0,0,119
D4248,0,0,0
D4249,0,0,0
D4250,0,0,105
D4251,0,0,0
D4252,0,0,8
D4253,0,0,11
D4254,0,0,31
D4255,0,0,12
D4256,0,0,0
D4257,0,0,53
D4258,0,0,0
D4259,0,0,16
D4260,0,0,66
D4261,0,0,0
D4262,0,0,7
D4263,0,0,85
D4264,0,0,13
D4265,0,0,2
D4266,0,0,119
D4267,0,0,75
D4268,0,0,0
D4269,0,0,1
D4270,0,0,568
D4271,0,0,281
D4272,0,0,5
D4273,0,0,20
D4274,0,0,53
D4275,0,0,0
D4276,0,0,277
D4277,0,0,0
D4278,0,0,89
D4279,0,0,37
D4280,0,0,17
D4281,0,0,22
D4282,0,0,72
D4283,0,0,140
D4284,0,0,75
D4285,0,0,232
D4286,0,0,23
D4287,0,0,2
D4288,0,0,369
D4289,0,0,2
D4290,0,0,7
D4291,0,0,28
D4292,0,0,38
D4293,0,0,776
D4294,0,0,30
D4295,0,0,4
D4296,0,0,111
D4297,0,0,9
D4298,0,0,0
D4299,0,0,88
D4300,0,0,4
D4301,0,0,4
D4302,0,0,9
D4303,0,0,54
D4304,0,0,24
D4305,0,0,137
D4306,0,0,62
D4307,0,0,56
D4308,0,0,46
D4309,0,0,195
D4310,0,0,69
D4311,0,0,218
D4312,0,0,100
D4313,0,0,61
D4314,0,0,60
D4315,0,0,297
D4316,0,0,44
D4317,0,0,86
D4318,0,0,412
D4319,0,0,992
D4320,0,0,40
D4321,0,0,174
D4322,0,0,534
D4323,0,0,120
D4324,0,0,126
D4325,0,0,47
D4326,0,0,50
D4327,0,0,24
D4328,0,0,139
D4329,0,0,89
D4330,0,0,80
D4331,0,0,57
D4332,0,0,128
D4333,0,0,386
D4334,0,0,477
D4335,0,0,381
D4336,0,0,14
D4337,0,0,6
D4338,0,0,0
D4339,0,0,361
D4340,0,0,4
D4341,0,0,17
D4342,0,0,676
D4343,0,0,267
D4344,0,0,109
D4345,0,0,185
D4346,0,0,87
D4347,0,0,20
D4348,0,0,126
D4349,0,0,28
D4350,0,0,98
D4351,0,0,53
D4352,0,0,215
D4353,0,0,318
D4354,0,0,163
D4355,0,0,86
D4356,0,0,9
D4357,0,0,30
D4358,0,0,410
D4359,0,0,162
D4360,0,0,66
D4361,0,0,38
D4362,0,0,461
D4363,0,0,232
D4364,0,0,237
D4365,0,0,19
D4366,0,0,92
D4367,0,0,10
D4368,0,0,370
D4369,0,0,71
D4370,0,0,18
D4371,0,0,56
D4372,0,0,224
D4373,0,0,82
D4374,0,0,62
D4375,0,0,80
D4376,0,0,73
D4377,0,0,83
D4378,0,0,390
D4379,0,0,0
D4380,0,0,148
D4381,0,0,195
D4382,0,0,10
D4383,0,0,21
D4384,0,0,90
D4385,0,0,45
D4386,0,0,71
D4387,0,0,125
D4388,0,0,133
D4389,0,0,139
D4390,0,0,63
D4391,0,0,8
D4392,0,0,73
D4393,0,0,26
D4394,0,0,24
D4395,0,0,38
D4396,0,0,299
D4397,0,0,610
D4398,0,0,14
D4399,0,0,14
D4400,0,0,223
D4401,0,0,364
D4402,0,0,24
D4403,0,0,57
D4404,0,0,37
D4405,0,0,0
D4406,0,0,0
D4407,0,0,83
D4408,0,0,4
D4409,0,0,12
D4410,0,0,21
D4411,0,0,7
D4412,0,0,0
D4413,0,0,77
D4414,0,0,0
D4415,0,0,0
D4416,0,0,1
D4417,0,0,15
D4418,0,0,20
D4419,0,0,0
D4420,0,0,7
D4421,0,0,0
D4422,0,0,7
D4423,0,0,4
D4424,0,0,0
D4425,0,0,23
D4426,0,0,0
D4427,0,0,0
D4428,0,0,41
D4429,0,0,25
D4430,0,0,44
D4431,0,0,9
D4432,0,0,12
D4433,0,0,0
D4434,0,0,0
D4435,0,0,0
D4436,0,0,0
D4437,0,0,67
D4438,0,0,38
D4439,0,0,26
D4440,0,0,40
D4441,0,0,0
D4442,0,0,0
D4443,0,0,0
D4444,0,0,18
D4445,0,0,68
D4446,0,0,0
D4447,0,0,0
D4448,0,0,15
D4449,0,0,15
D4450,0,0,34
D4451,0,0,0
D4452,0,0,0
D4453,0,0,0
D4454,0,0,0
D4455,0,0,0
D4456,0,0,98
D4457,0,0,0
D4458,0,0,3
D4459,0,0,19
D4460,0,0,30
D4461,0,0,29
D4462,0,0,5
D4463,0,0,0
D4464,0,0,0
D4465,0,0,11
D4466,0,0,39
D4467,0,0,11
D4468,0,0,13
D4469,0,0,13
D4470,0,0,20
D4471,0,0,52
D4472,0,0,0
D4473,0,0,19
D4474,0,0,46
D4475,0,0,0
D4476,0,0,27
D4477,0,0,183
D4478,0,0,0
D4479,0,0,3
D4480,0,0,3
D4481,0,0,5
D4482,0,0,101
D4483,0,0,88
D4484,0,0,54
D4485,0,0,47
D4486,0,0,42
D4487,0,0,44
D4488,0,0,43
D4489,0,0,21
D4490,0,0,42
D4491,0,0,0
D4492,0,0,137
D4493,0,0,50
D4494,0,0,82
D4495,0,0,66
D4496,0,0,14
D4497,0,0,44
D4498,0,0,21
D4499,0,0,62
D4500,0,0,0
D4501,0,0,4
D4502,0,0,23
D4503,0,0,0
D4504,0,0,0
D4505,0,0,0
D4506,0,0,0
D4507,0,0,0
D4508,0,0,15
D4509,0,0,31
D4510,0,0,0
D4511,0,0,47
D4512,0,0,35
D4513,0,0,21
D4514,0,0,9
D4515,0,0,51
D4516,0,0,104
D4517,0,0,7
D4518,0,0,0
D4519,0,0,6
D4520,0,0,9
D4521,0,0,7
D4522,0,0,3
D4523,0,0,11
D4524,0,0,9
D4525,0,0,2
D4526,0,0,44
D4527,0,0,12
D4528,0,0,3
D4529,0,0,55
D4530,0,0,7
D4531,0,0,39
D4532,0,0,0
D4533,0,0,304
D4534,0,0,49
D4535,0,0,135
D4536,0,0,8
D4537,0,0,88
D4538,0,0,13
D4539,0,0,24
D4540,0,0,14
D4541,0,0,37
D4542,0,0,621
D4543,0,0,144
D4544,0,0,627
D4545,0,0,115
D4546,0,0,17
D4547,0,0,40
D4548,0,0,163
D4549,0,0,339
D4550,0,0,0
D4551,0,0,22
D4552,0,0,701
D4553,0,0,0
D4554,0,0,325
D4555,0,0,0
D4556,0,0,6
D4557,0,0,46
D4558,0,0,26
D4559,0,0,61
D4560,0,0,160
D4561,0,0,51
D4562,0,0,102
D4563,0,0,130
D4564,0,0,1264
D4565,0,0,335
D4566,0,0,0
D4567,0,0,52
D4568,0,0,154
D4569,0,0,202
D4570,0,0,0
D4571,0,0,41
D4572,0,0,231
D4573,0,0,268
D4574,4,0,133
D4575,0,0,0
D4576,0,0,2
D4577,0,0,8
D4578,0,0,5
D4579,0,0,2
D4580,0,0,32
D4581,0,0,15
D4582,0,0,69
D4583,0,0,103
D4584,0,0,2
D4585,0,0,31
D4586,0,0,177
D4587,0,0,273
D4588,0,0,33
D4589,0,0,1
D4590,0,0,18
D4591,0,0,0
D4592,0,0,2
D4593,0,0,2
D4594,0,0,32
D4595,0,0,11
D4596,0,0,3
D4597,0,0,117
D4598,0,0,0
D4599,0,0,194
D4600,0,0,117
D4601,0,0,0
D4602,0,0,0
D4603,0,0,6
D4604,0,0,40
D4605,0,0,0
D4606,0,0,216
D4607,0,0,0
D4608,0,0,34
D4609,0,0,66
D4610,0,0,16
D4611,0,0,60
D4612,0,0,0
D4613,0,0,0
D4614,0,0,0
D4615,0,0,28
D4616,0,0,336
D4617,0,0,212
D4618,0,0,0
D4619,0,0,27
D4620,0,0,37
D4621,0,0,38
D4622,0,0,22
D4623,0,0,32
D4624,0,0,62
D4625,0,0,0
D4626,0,0,62
D4627,0,0,0
D4628,0,0,10
D4629,0,0,33
D4630,0,0,0
D4631,0,0,38
D4632,0,0,75
D4633,0,0,6
D4634,0,0,0
D4635,0,0,21
D4636,0,0,127
D4637,0,0,49
D4638,0,0,27
D4639,0,0,30
D4640,0,0,144
D4641,0,0,432
D4642,0,0,22
D4643,0,0,62
D4644,0,0,10
D4645,0,0,37
D4646,0,0,40
D4647,0,0,118
D4648,0,0,26
D4649,0,0,28
D4650,0,0,0
D4651,0,0,2
D4652,0,0,21
D4653,0,0,10
D4654,0,0,9
D4655,0,0,63
D4656,0,0,180
D4657,0,0,149
D4658,0,0,27
D4659,0,0,26
D4660,0,0,132
D4661,0,0,153
D4662,0,0,30
D4663,0,0,0
D4664,0,0,2
D4665,0,0,5
D4666,0,0,28
D4667,0,0,0
D4668,0,0,12
D4669,0,0,0
D4670,0,0,9
D4671,0,0,45
D4672,0,0,0
D4673,0,0,0
D4674,0,0,0
D4675,0,0,14
D4676,0,0,3
D4677,0,0,7
D4678,0,0,0
D4679,0,0,0
D4680,0,0,0
D4681,0,0,12
D4682,0,0,17
D4683,0,0,6
D4684,0,0,25
D4685,0,0,21
D4686,0,0,11
D4687,0,0,21
D4688,0,0,0
D4689,0,0,0
D4690,0,0,14
D4691,0,0,8
D4692,0,0,230
D4693,0,0,0
D4694,0,0,27
D4695,0,0,196
D4696,0,0,16
D4697,0,0,43
D4698,0,0,812
D4699,0,0,47
D4700,0,0,2
D4701,0,0,0
D4702,0,0,8
D4703,0,0,83
D4704,0,0,890
D4705,0,0,0
D4706,0,0,0
D4707,0,0,0
D4708,0,0,0
D4709,0,0,0
D4710,0,0,18
D4711,0,0,0
D4712,0,0,96
D4713,0,0,95
D4714,0,0,8
D4715,0,0,19
D4716,0,0,16
D4717,0,0,21
D4718,0,0,6
D4719,0,0,0
D4720,0,0,7
D4721,0,0,2
D4722,0,0,41
D4723,0,0,0
D4724,0,0,855
D4725,0,0,13
D4726,0,0,0
D4727,0,0,15
D4728,0,0,15
D4729,0,0,9
D4730,0,0,0
D4731,0,0,2
D4732,0,0,21
D4733,0,0,0
D4734,0,0,12
D4735,0,0,10
D4736,0,0,135
D4737,0,0,24
D4738,0,0,194
D4739,0,0,278
D4740,0,0,37
D4741,0,0,8
D4742,0,0,0
D4743,0,0,279
D4744,0,0,91
D4745,0,0,125
D4746,0,0,39
D4747,0,0,16
D4748,0,0,281
D4749,0,0,178
D4750,0,0,68
D4751,0,0,6
D4752,0,0,96
D4753,0,0,0
D4754,0,0,0
D4755,0,0,101
D4756,0,0,18
D4757,0,0,19
D4758,0,0,38
D4759,0,0,137
D4760,0,0,57
D4761,0,0,26
D4762,0,0,2
D4763,0,0,22
D4764,0,0,162
D4765,0,0,334
D4766,0,0,22
D4767,0,0,32
D4768,0,0,307
D4769,0,0,160
D4770,0,0,48
D4771,0,0,35
D4772,0,0,160
D4773,0,0,265
D4774,0,0,15
D4775,0,0,40
D4776,0,0,47
D4777,0,0,47
D4778,0,0,138
D4779,0,0,249
D4780,0,0,0
D4781,0,0,0
D4782,0,0,0
D4783,0,0,0
D4784,0,0,0
D4785,0,0,6
D4786,0,0,33
D4787,0,0,0
D4788,0,0,0
D4789,0,0,0
D4790,0,0,50
D4791,0,0,0
D4792,0,0,0
D4793,0,0,0
D4794,0,0,0
D4795,0,0,10
D4796,0,0,0
D4797,0,0,0
D4798,0,0,35
D4799,0,0,0
D4800,0,0,8
D4801,0,0,37
D4802,0,0,0
D4803,0,0,31
D4804,0,0,41
D4805,0,0,23
D4806,0,0,45
D4807,0,0,57
D4808,0,0,50
D4809,0,0,52
D4810,0,0,15
D4811,0,0,0
D4812,0,0,0
D4813,0,0,10
D4814,0,0,0
D4815,0,0,0
D4816,0,0,7
D4817,0,0,0
D4818,0,0,0
D4819,0,0,0
D4820,0,0,117
D4821,0,0,39
D4822,0,0,12
D4823,0,0,16
D4824,0,0,0
D4825,0,0,116
D4826,0,0,77
D4827,0,0,175
D4828,0,0,28
D4829,0,0,42
D4830,0,0,270
D4831,0,0,56
D4832,0,0,5
D4833,0,0,0
D4834,0,0,12
D4835,0,0,119
D4836,0,0,26
D4837,0,0,0
D4838,0,0,1
D4839,0,0,0
D4840,0,0,43
D4841,0,0,20
D4842,0,0,0
D4843,0,0,0
D4844,0,0,66
D4845,0,0,3
D4846,0,0,0
D4847,0,0,52
D4848,0,0,0
D4849,0,0,41
D4850,0,0,58
D4851,0,0,16
D4852,0,0,57
D4853,0,0,76
D4854,0,0,1
D4855,0,0,5
D4856,0,0,180
D4857,0,0,0
D4858,0,0,2
D4859,0,0,44
D4860,0,0,0
D4861,0,0,56
D4862,0,0,5
D4863,0,0,3
D4864,0,0,49
D4865,0,0,3
D4866,0,0,0
D4867,0,0,28
D4868,0,0,14
D4869,0,0,10
D4870,0,0,142
D4871,0,0,30
D4872,0,0,78
D4873,0,0,39
D4874,0,0,0
D4875,0,0,47
D4876,0,0,143
D4877,0,0,111
D4878,0,0,19
D4879,0,0,13
D4880,0,0,16
D4881,0,0,35
D4882,0,0,55
D4883,0,0,106
D4884,0,0,171
D4885,0,0,127
D4886,0,0,0
D4887,0,0,0
D4888,0,0,0
D4889,0,0,18
D4890,0,0,0
D4891,0,0,0
D4892,0,0,13
D4893,0,0,7
D4894,0,0,8
D4895,0,0,6
D4896,0,0,0
D4897,0,0,0
D4898,0,0,23
D4899,0,0,0
D4900,0,0,16
D4901,0,0,29
D4902,0,0,30
D4903,0,0,27
D4904,0,0,35
D4905,0,0,184
D4906,0,0,0
D4907,0,0,4
D4908,0,0,60
D4909,0,0,125
D4910,0,0,6
D4911,0,0,6
D4912,0,0,1
D4913,0,0,0
D4914,0,0,0
D4915,0,0,0
D4916,0,0,0
D4917,0,0,0
D4918,0,0,0
D4919,0,0,0
D4920,0,0,0
D4921,0,0,22
D4922,0,0,0
D4923,0,0,58
D4924,0,0,177
D4925,0,0,0
D4926,0,0,29
D4927,0,0,83
D4928,0,0,0
D4929,0,0,37
D4930,0,0,0
D4931,0,0,4
D4932,0,0,17
D4933,0,0,183
D4934,0,0,13
D4935,0,0,11
D4936,0,0,11
D4937,0,0,61
D4938,0,0,43
D4939,0,0,5
D4940,0,0,0
D4941,0,0,6
D4942,0,0,4
D4943,0,0,16
D4944,0,0,41
D4945,0,0,12
D4946,0,0,2
D4947,0,0,0
D4948,0,0,0
D4949,0,0,24
D4950,0,0,2
D4951,0,0,18
D4952,0,0,98
D4953,0,0,11
D4954,0,0,0
D4955,0,0,96
D4956,0,0,47
D4957,0,0,12
D4958,0,0,147
D4959,0,0,30
D4960,0,0,33
D4961,0,0,30
D4962,0,0,74
D4963,0,0,42
D4964,0,0,0
D4965,0,0,0
D4966,0,0,0
D4967,0,0,0
D4968,0,0,0
D4969,0,0,0
D4970,0,0,0
D4971,0,0,0
D4972,0,0,10
D4973,0,0,28
D4974,0,0,0
D4975,0,0,0
D4976,0,0,11
D4977,0,0,16
D4978,0,0,2
D4979,0,0,0
D4980,0,0,0
D4981,0,0,0
D4982,0,0,9
D4983,0,0,15
D4984,0,0,0
D4985,0,0,4
D4986,0,0,6
D4987,0,0,55
D4988,0,0,0
D4989,0,0,38
D4990,0,0,51
D4991,0,0,0
D4992,0,0,1
D4993,0,0,0
D4994,0,0,3
D4995,0,0,0
D4996,0,0,6
D4997,0,0,13
D4998,0,0,0
D4999,0,0,0
D5000,0,0,6
D5001,0,0,2
D5002,0,0,12
D5003,0,0,340
D5004,0,0,130
D5005,0,0,0
D5006,0,0,2
D5007,0,0,0
D5008,0,0,2
D5009,0,0,2
D5010,0,0,0
D5011,0,0,0
D5012,0,0,2
D5013,0,0,11
D5014,0,0,0
D5015,0,0,3
D5016,0,0,2
D5017,0,0,6
D5018,0,0,0
D5019,0,0,0
D5020,0,0,0
D5021,0,0,0
D5022,0,0,0
D5023,0,0,11
D5024,0,0,18
D5025,0,0,2
D5026,0,0,0
D5027,0,0,0
D5028,0,0,6
D5029,0,0,16
D5030,0,0,34
D5031,0,0,16
D5032,0,0,30
D5033,0,0,46
D5034,0,0,2
D5035,0,0,5
D5036,0,0,3
D5037,0,0,0
D5038,0,0,10
D5039,0,0,0
D5040,0,0,0
D5041,0,0,0
D5042,0,0,6
D5043,0,0,6
D5044,0,0,0
D5045,0,0,0
D5046,0,0,0
D5047,0,0,5
D5048,0,0,2
D5049,0,0,0
D5050,0,0,0
D5051,0,0,7
D5052,0,0,0
D5053,0,0,0
D5054,0,0,7
D5055,0,0,3
D5056,0,0,0
D5057,0,0,4
D5058,0,0,0
D5059,0,0,0
D5060,0,0,0
D5061,0,0,5
D5062,0,0,5
D5063,0,0,0
D5064,0,0,0
D5065,0,0,0
D5066,0,0,120
D5067,0,8,0
D5068,0,0,60
D5069,0,0,29
D5070,0,0,30
D5071,0,0,61
D5072,0,0,25
D5073,0,0,28
D5074,0,0,72
D5075,0,0,15
D5076,0,0,75
D5077,0,0,120
D5078,0,0,58
D5079,0,0,3
D5080,0,0,45
D5081,0,0,54
D5082,0,0,9
D5083,0,0,47
D5084,0,0,21
D5085,0,0,22
D5086,0,0,84
D5087,0,0,99
D5088,0,5,0
D5089,0,10,0
D5090,0,0,932
D5091,0,9,0
D5092,0,0,912
D5093,0,0,5949
D5094,0,0,46
D5095,0,0,53
D5096,0,0,135
D5097,0,0,296
D5098,0,0,26
D5099,0,0,50
D5100,0,0,46
D5101,0,0,30
D5102,0,0,44
D5103,0,0,367
D5104,0,0,307
D5105,0,0,167
D5106,0,0,931
D5107,0,0,142
D5108,0,0,159
D5109,0,0,299
D5110,0,0,53
D5111,0,0,144
D5112,0,0,147
D5113,0,0,452
D5114,0,0,318
D5115,0,0,395
D5116,0,0,119
D5117,0,0,230
D5118,0,0,233
D5119,0,0,68
D5120,0,0,15
D5121,0,0,24
D5122,0,0,12
D5123,0,0,34
D5124,0,0,88
D5125,0,0,29
D5126,0,0,26
D5127,0,0,902
D5128,0,0,39
D5129,0,0,127
D5130,0,0,40
D5131,0,0,858
D5132,0,0,69
D5133,0,0,140
D5134,0,0,35
D5135,0,0,16
D5136,0,0,34
D5137,0,0,42
D5138,0,0,93
D5139,0,0,166
D5140,0,0,33
D5141,0,0,8
D5142,0,0,49
D5143,0,0,177
D5144,0,0,9
D5145,0,0,34
D5146,0,0,23
D5147,0,0,30
D5148,0,0,43
D5149,0,0,39
D5150,0,0,6
D5151,0,0,16
D5152,0,0,222
D5153,0,0,267
D5154,0,1,0
D5155,0,0,51
D5156,0,1,0
D5157,0,0,15
D5158,0,0,630
D5159,0,0,592
D5160,0,0,113
D5161,0,0,114
D5162,0,0,119
D5163,0,1,0
D5164,0,0,652
D5165,0,0,979
D5166,0,0,625
D5167,0,0,869
D5168,0,0,248
D5169,0,0,463
D5170,0,0,27
D5171,0,0,787
D5172,0,0,2030
D5173,0,0,535
D5174,0,0,255
D5175,0,0,904
D5176,0,0,32
D5177,0,0,71
D5178,0,0,796
D5179,0,0,453
D5180,0,0,565
D5181,0,0,1507
D5182,0,0,84
D5183,0,0,10
D5184,0,0,80
D5185,0,0,9
D5186,0,0,72
D5187,0,0,196
D5188,0,0,9
D5189,0,0,113
D5190,0,0,50
D5191,0,0,34
D5192,0,0,72
D5193,0,0,57
D5194,0,0,61
D5195,0,0,81
D5196,0,0,247
D5197,0,0,397
D5198,0,0,38
D5199,0,0,67
D5200,0,0,382
D5201,0,0,266
D5202,0,0,15
D5203,0,0,100
D5204,0,0,43
D5205,0,0,39
D5206,0,0,128
D5207,0,0,112
D5208,0,0,1
D5209,0,0,44
D5210,0,0,173
D5211,0,0,4
D5212,0,0,145
D5213,0,0,48
D5214,0,0,266
D5215,0,0,142
D5216,0,0,198
D5217,0,0,116
D5218,0,0,6
D5219,0,0,11
D5220,0,0,34
D5221,0,0,6
D5222,0,0,9
D5223,0,0,28
D5224,0,0,29
D5225,0,0,41
D5226,0,0,16
D5227,0,0,15
D5228,0,0,59
D5229,0,0,18
D5230,0,0,21
D5231,0,0,9
D5232,0,0,22
D5233,0,0,14
D5234,0,0,20
D5235,0,0,35
D5236,0,0,20
D5237,0,0,20
D5238,0,0,9
D5239,0,0,24
D5240,0,0,37
D5241,0,0,72
D5242,0,0,31
D5243,0,0,58
D5244,0,0,85
D5245,0,0,47
D5246,0,0,31
D5247,0,0,93
D5248,0,0,27
D5249,0,0,19
D5250,0,0,39
D5251,0,0,17
D5252,0,0,22
D5253,0,0,21
D5254,0,0,74
D5255,0,0,6
D5256,0,0,27
D5257,0,0,41
D5258,0,0,10
D5259,0,0,69
D5260,0,0,8
D5261,0,0,19
D5262,0,2,0
D5263,0,0,117
D5264,0,2,0
D5265,0,0,125
D5266,0,1,0
D5267,0,1,0
D5268,0,0,50
D5269,0,0,274
D5270,0,0,2643
D5271,0,0,2667
D5272,0,0,142
D5273,0,0,25
D5274,0,0,293
D5275,0,0,402
D5276,0,0,450
D5277,0,0,660
D5278,0,0,70
D5279,0,0,55
D5280,0,0,170
D5281,0,0,428
D5282,0,0,104
D5283,0,0,981
D5284,0,0,74
D5285,0,0,442
D5286,0,0,278
D5287,0,0,118
D5288,0,0,2822
D5289,0,0,489
D5290,0,0,51
D5291,0,0,49
D5292,0,0,747
D5293,0,0,93
D5294,0,0,142
D5295,0,0,80
D5296,0,0,276
D5297,0,0,329
D5298,0,0,92
D5299,0,0,46
D5300,0,0,18
D5301,0,0,60
D5302,0,0,1285
D5303,0,0,30
D5304,0,0,32
D5305,0,0,38
D5306,0,0,25
D5307,0,0,11
D5308,0,0,94
D5309,0,0,69
D5310,0,0,10
D5311,0,0,17
D5312,0,0,85
D5313,0,0,166
D5314,0,0,86
D5315,0,0,116
D5316,0,0,37
D5317,0,0,14
D5318,0,0,132
D5319,0,0,136
D5320,0,0,29
D5321,0,0,26
D5322,0,0,46
D5323,0,0,385
D5324,0,0,165
D5325,0,0,64
D5326,0,0,160
D5327,0,0,100
D5328,0,0,22
D5329,0,0,103
D5330,0,0,177
D5331,0,0,57
D5332,0,0,39
D5333,0,0,45
D5334,0,0,32
D5335,0,0,10
D5336,0,0,20
D5337,0,0,3
D5338,0,0,82
D5339,0,0,18
D5340,0,0,6
D5341,0,0,8
D5342,0,0,46
D5343,0,0,91
D5344,0,0,8
D5345,0,0,23
D5346,0,0,23
D5347,0,0,16
D5348,0,0,4
D5349,0,0,43
D5350,0,0,37
D5351,0,0,2
D5352,0,0,68
D5353,0,0,28
D5354,0,0,6
D5355,0,0,93
D5356,0,0,2
D5357,0,0,2
D5358,0,0,11
D5359,0,1,0
D5360,0,0,55
D5361,0,0,117
D5362,0,0,850
D5363,0,0,1077
D5364,0,0,320
D5365,0,0,1350
D5366,0,0,126
D5367,0,0,414
D5368,0,0,49
D5369,0,0,33
D5370,0,0,30
D5371,0,0,57
D5372,0,0,332
D5373,0,0,445
D5374,0,0,1304
D5375,0,0,841
D5376,0,0,24
D5377,0,0,101
D5378,0,0,304
D5379,0,0,140
D5380,0,0,5
D5381,0,0,210
D5382,0,0,76
D5383,0,0,273
D5384,0,0,114
D5385,0,0,135
D5386,0,0,611
D5387,0,0,205
D5388,0,0,90
D5389,0,0,39
D5390,0,0,42
D5391,0,0,143
D5392,0,0,51
D5393,0,0,260
D5394,0,0,75
D5395,0,0,84
D5396,0,0,541
D5397,0,0,145
D5398,0,0,20
D5399,0,0,5
D5400,0,0,73
D5401,0,0,183
D5402,0,0,190
D5403,0,0,69
D5404,0,0,25
D5405,0,0,26
D5406,0,0,37
D5407,0,0,9
D5408,0,0,13
D5409,0,0,21
D5410,0,0,110
D5411,0,0,60
D5412,0,0,53
D5413,0,0,23
D5414,0,0,33
D5415,0,0,50
D5416,0,0,101
D5417,0,0,48
D5418,0,0,15
D5419,0,0,111
D5420,0,0,108
D5421,0,0,92
D5422,0,0,6
D5423,0,0,6
D5424,0,0,4
D5425,0,0,84
D5426,0,0,37
D5427,0,0,80
D5428,0,0,96
D5429,0,0,1
D5430,0,0,112
D5431,0,0,65
D5432,0,0,88
D5433,0,0,30
D5434,0,0,53
D5435,0,0,15
D5436,0,0,9
D5437,0,0,43
D5438,0,0,10
D5439,0,0,5
D5440,0,0,112
D5441,0,0,75
D5442,0,0,36
D5443,0,0,15
D5444,0,0,12
D5445,0,0,30
D5446,0,0,3
D5447,0,0,93
D5448,0,0,40
D5449,0,0,25
D5450,0,0,7
D5451,0,0,18
D5452,0,0,57
D5453,0,0,3
D5454,0,0,1
D5455,0,0,22
D5456,0,0,14
D5457,0,0,43
D5458,0,0,11
D5459,0,0,40
D5460,0,0,17
D5461,0,0,1447
D5462,0,0,45
D5463,0,0,28
D5464,0,0,283
D5465,0,0,105
D5466,0,0,24
D5467,0,0,164
D5468,0,0,0
D5469,0,0,3
D5470,0,0,810
D5471,0,0,3179
D5472,0,0,37
D5473,0,0,37
D5474,0,0,123
D5475,0,0,15
D5476,0,0,432
D5477,0,0,773
D5478,0,0,8
D5479,0,0,6
D5480,0,0,0
D5481,0,0,121
D5482,0,0,2100
D5483,0,0,97
D5484,0,0,289
D5485,0,0,0
D5486,0,0,40
D5487,0,0,9
D5488,0,0,124
D5489,0,0,27
D5490,0,0,106
D5491,0,0,17
D5492,0,0,0
D5493,0,0,0
D5494,0,0,6
D5495,0,0,0
D5496,0,0,30
D5497,0,0,0
D5498,0,0,271
D5499,0,0,415
D5500,0,0,38
D5501,0,0,99
D5502,0,0,112
D5503,0,0,141
D5504,0,0,813
D5505,0,0,120
D5506,0,0,52
D5507,0,0,52
D5508,0,0,188
D5509,0,0,52
D5510,0,0,14
D5511,0,0,48
D5512,0,0,126
D5513,0,0,64
D5514,0,0,43
D5515,0,0,23
D5516,0,0,37
D5517,0,0,22
D5518,0,0,148
D5519,0,0,53
D5520,0,0,28
D5521,0,0,16
D5522,0,0,0
D5523,0,0,37
D5524,0,0,114
D5525,0,0,18
D5526,0,0,0
D5527,0,0,25
D5528,0,0,1008
D5529,0,0,580
D5530,0,0,0
D5531,0,0,60
D5532,0,0,559
D5533,0,0,66
D5534,0,0,192
D5535,0,0,728
D5536,0,0,0
D5537,0,0,25
D5538,0,0,1214
D5539,0,0,542
D5540,0,0,476
D5541,0,0,955
D5542,0,0,1053
D5543,0,0,312
D5544,0,0,2353
D5545,0,0,1551
D5546,0,0,50
D5547,0,0,54
